addr,amount,pubkey_compressed,pubkey_uncompressed,tx,pubkey_status
0xfc2918ee0d5c7b3b7ef51b576a853e1d832d4bbf,21,0x03e0aaf408f30c5a8fd5e642da3bb7b4cf0960d3627a5bcd6ab28827d577523877,0x04e0aaf408f30c5a8fd5e642da3bb7b4cf0960d3627a5bcd6ab28827d577523877a644073eda3b73dee7c079bfc07a6ae9ccb31bfc06e866de4e3a917c396de7b5,0x4c4aac535a5a35b982a13ba6fe53fd4803ace7b3c2688d09bb58e9e900e326a4,ok
0xdfdec88a797b8855b40dfe21d2f31e0140e6a1f9,20,0x035ab5c0e0c2316916a97e88c84b5fd4a864948b1b9dc6e01c131a42784d87145b,0x045ab5c0e0c2316916a97e88c84b5fd4a864948b1b9dc6e01c131a42784d87145b6816601ccd69047acf9794d0001b8e74b585ac1570158b7cd5ae17defc3f5075,0xa884c2a44af309269407885a67d30ffb817e8e9dc1c263549f065d41d07f379e,ok
0x783c72467a2aab6c083b89c5b8b1edcf939d1321,19,0x03ed1d986c2454a646a14e69ce77793ff4266131fc85bb98ddbf1c1c54fb42f019,0x04ed1d986c2454a646a14e69ce77793ff4266131fc85bb98ddbf1c1c54fb42f0197b21446a17461cb0cae3553c96fa758af3603a1169ed5f42721fa50432d35fc7,0x7652c318d854e680f3b50c24ad3ced1415b662542a6adfe4ea7675d578915ba7,ok
0x3dac22ed25519610456c8474c86e5fe320ad6828,18,0x0263551dc12d87d29cc8b2415b8b538106aec3924404bc073f2aa1aafb0a31b267,0x0463551dc12d87d29cc8b2415b8b538106aec3924404bc073f2aa1aafb0a31b2677d86a1f89436c4db5a0074e3a4f991e4cbab2a01fa33891608f5bb6b5c47c710,0x2b41bd50505b7b59f3be225edfbf56668b9865825b72e9ab3c8542b44af8dc4e,ok
0xda7d81f16d82d42c98648207f62aeb47799e8b04,18,0x03aac2a68a49d1e789fc1134ed556095fb781ca600a5e05b68ee19bfcfa6f26e67,0x04aac2a68a49d1e789fc1134ed556095fb781ca600a5e05b68ee19bfcfa6f26e670308276c67386eb22641f1f22f40308b1d2dac2eaf374fe6b07657fbb42619ab,0x694248ec0ebc1b912edc387b672f310fd97fb1d956e9455d1b0a48bd2f25a67f,ok
0x015ca88023a79b62f72e9f4fdc04ee890053e03c,18,0x02f5f15d09a323e55a47af3f272e109bd15233128e74257f0884a0fbeee42a8b72,0x04f5f15d09a323e55a47af3f272e109bd15233128e74257f0884a0fbeee42a8b72d00e04e001d096c02015382752538578689ab152ed691220c8930778a82cc60c,0x22bc287a761c01374237d8bcb1430bff40de2352c523a614228c9cfb4028cf0c,ok
0x0c86fe69fa22ff01e7d435694547ac601a066db5,17,0x03fdc898caf834986f1611be3d587d12da1a17af95e3eae1ad9b0d8140810f3ea0,0x04fdc898caf834986f1611be3d587d12da1a17af95e3eae1ad9b0d8140810f3ea0e5cfe57b61c037ea9854f1ff7562e5ce65cc210c72e580e538cc39db74154175,0x0fab2ad1edaba51753560b995598b98200d9f71b91847ed67e9992680aa6b319,ok
0xfa3269147f830b603ee0b444d9e85f611156387e,17,0x024064b357b883510f4e5867d12ee402d701abe69359578f14521c51f8e28d949e,0x044064b357b883510f4e5867d12ee402d701abe69359578f14521c51f8e28d949e17a8eab31e64867c996657f340f1d01dc99cecf6774dc61951a545773eff99da,0xa7801767b0a0c978c68a093a5bbd79d02d4de1383c605f84060b98f8ee7444e9,ok
0x598a6a1b562286236248eac59385a00f3682e8c8,17,0x03ccb401b1d546e063ab03b868c36a55f46c985ceed5aa4ffd48b69deaf1675d75,0x04ccb401b1d546e063ab03b868c36a55f46c985ceed5aa4ffd48b69deaf1675d75531fdcf8f9f71176df5f8512059e293a7a8f2f3f3ebbb2641d08443f45b32a01,0xf57c5bfb30cbe51e5db3fa9ff6b5d7f5e6dd86ee10ef66d6ee040cb077fb20b7,ok
0xb825152e9f34b4c8e3f1721d60cc7650277ca441,17,0x038fedf07d3ab1a66899a0c6aea00fe1137bf89cc39967f8726adb8fc8b57ad7e7,0x048fedf07d3ab1a66899a0c6aea00fe1137bf89cc39967f8726adb8fc8b57ad7e7540e3f4d25ff7691f5bcf8e2e84720c70b6e6ff55df700e585ffe8590270527b,0xef04cf32677e66aa6327e463167e7c8dc4673a45b63070422be052523792c50b,ok
0xc324b07a386b38c2443c9afbbe20eb97b57b7e7a,17,0x03239e3922d29060c511a14dfb23c8f3ef81a9c368bb87a0a5408592bf52c1303e,0x04239e3922d29060c511a14dfb23c8f3ef81a9c368bb87a0a5408592bf52c1303e7cdf72bdd90f8eb1a346e2cd23da9db40a180bf5a1a9011010a91f664ecdad8f,0x33b567fb492a2415de69aad851f3d0cba765a660eacd031686a8e019f724bc94,ok
0xb023f9bcd39fb497467b1891648842e9bf206278,15,0x03f3824434eadd6d495bf8f28b43df7839c137ad78ca87efa530d3d186ca40c7f8,0x04f3824434eadd6d495bf8f28b43df7839c137ad78ca87efa530d3d186ca40c7f8473722e5b957b6c3aecd3cb7a9c03a35984c280fef39395924a7d03e3a9c062b,0x820b784b3e00aae0ad9bd6d3316b92161914b99565f7627c89e5233ae4458f84,ok
0x8f11a50844ea912d8526d8a150edeb8edf7215ff,15,,,,contract
0x9bb0a03c1f3ea549b4556e5fac5763e512d0e4dd,15,0x03d017c375cd3f2197f97b73b7f54fd86375f21c0e5e521aea86e0b5892486a96d,0x04d017c375cd3f2197f97b73b7f54fd86375f21c0e5e521aea86e0b5892486a96d79c35e7b7f38594efdc3d4ebed73a84c06bd1a3343cde38d2fc9222f837493a5,0xca6a73042cdf41b28ae4f2f5d93a15239ce0eac416030ca41f5c01c4ddce3c47,ok
0x21897e7ee89a8189986920a87a2b8c5bad505a3f,14,,,,contract
0xef512beb56b5b52ce07cda4c5ac243dc9da20849,14,0x02dce13ab5798707dd691c266cd578bc2e9084b03596b3ecc49ff3887c1dd7e97b,0x04dce13ab5798707dd691c266cd578bc2e9084b03596b3ecc49ff3887c1dd7e97b9e4dea6b59f993cbd6acd2914ee2ff21be75dc870953b371630b475e63ab197e,0x09ad86efedc9f0a0f1302961d5e60c734d245b706989cc1ae6fef7a701dddb57,ok
0xeadabef15c49f367a88f87e11bd94bd44a02ba5f,14,0x03e143369d4419618418568de8ea397fe6aa6637b46fb230de05dd5030a0eff91d,0x04e143369d4419618418568de8ea397fe6aa6637b46fb230de05dd5030a0eff91df1c42a1335e91e6dc8215d87eeba3e07f2c33e29cb827cde65527491d7240573,0x53c06a0b7b02da11b3538579f4b6f7c179f5e9c70ff120ddf3cbb526b05c586b,ok
0xf5656fd37b1d30b96493ac543260c66e4df44b1a,14,0x02825d4f05c9be4277d574d098b138bb227d13a23e4f9be2f5a5be1d2815438996,0x04825d4f05c9be4277d574d098b138bb227d13a23e4f9be2f5a5be1d2815438996e631509315520ffd8293723dad47fc195c7b1dd99f725fdc45007f53ac2604c6,0x54094f7fc7339ef16ab3475fd1ce171157bf110efde6e07b1f70c920f7d383ad,ok
0xbbd69820d5fd3df42ddde84e26b2a72225ef21b2,13,0x02c7ce1037a7ea3c18fc9cc13aa5501cd18cf44244a5279876f7c70bc473d22b5c,0x04c7ce1037a7ea3c18fc9cc13aa5501cd18cf44244a5279876f7c70bc473d22b5c1a6eb446b87d4a2c683c2f31f23b0f65d3e56c68d9ba5bf4729b3b260f97fdc0,0x085e0fce199b01ee9c808f7fa80980553f1dc0fdbf4e98c6cf710deb78dba96c,ok
0x2889d7820e5c277dafb7223d4cf0040fccfec3b4,13,0x027ff05342c1719bf061622e1af9d7b3aae35f9f889a8f39cf2afcb6f31c83a708,0x047ff05342c1719bf061622e1af9d7b3aae35f9f889a8f39cf2afcb6f31c83a708f643913309d1c929463ff70f54b628751653e448fb205656e1332960caa2b010,0x8684f938ab781171a63bda41a1c71494a64aff880e962166501c8af517ac394e,ok
0xeaae0d9cda5aeb9ba96450a33cde0664e6d88c61,12,0x0327df6607da10c2381dcaf423b0a158b3533b0bd3eae1a5f157e2ed8689102b3a,0x0427df6607da10c2381dcaf423b0a158b3533b0bd3eae1a5f157e2ed8689102b3a8f1996a6eac13bc29bcda545579a3c8829463910d0f0498ddff16d2b8c7396c1,0xa6ba714eabfcbe12a39151e773cc516b287e645ee1b3769084bcf16ce174a6c2,ok
0x27c1ea76c391351896275c71f4cd00b5c01454f2,11,0x028be24bbf2feab0798820839af0bff61ca887f462540c7f3f0ad0098181431430,0x048be24bbf2feab0798820839af0bff61ca887f462540c7f3f0ad0098181431430686c0401e96308c80aef1aa3435e93a5e40a74fcdce0e053af5d6c41d256e312,0x42b6033a735d8fa4885e36161bdd05489d373bb0bec1fd7801ce405108870029,ok
0x223e6eef8aab98a8c7701df307771f4e1a979d28,11,,,,contract
0x838c39443b4955bb1608af0d2d5f316133f8b55c,11,,,,contract
0x40d775827365ae4d54cbc08a1a1c4f586b2c1d0a,11,0x02890521073df47d224432670842f026e71fb303491371140d7913aae28b2952e0,0x04890521073df47d224432670842f026e71fb303491371140d7913aae28b2952e0d1366d5a85cf881da0ce5d83d253fb251eede4ec25f6e03439205920563f8102,0x654edf73531ad2f8e33932551c7efc044a170f2b47cef44689bd431b68da518f,ok
